timestamp,day_of_week,applied_torque_nm,screwdriving_speed_rpm,motor_current_a,press_pressure_bar,operator_cycle_time_s,relative_humidity_pct,shop_floor_temp_c,line_vibration_mm_s,operator_experience_yrs,shift_change,material_batch,is_scrap
2025-02-17 06:00:00,5,1.93,648.5,2.63,4.67,17.4,63.5,21.6,1.64,9,0,20,0
2025-01-01 07:00:00,0,1.73,782.1,2.4,5.55,19.25,64.2,27.8,2.08,15,1,19,0
2025-02-03 09:00:00,5,1.89,838.4,2.77,4.84,18.86,62.8,22.7,1.76,9,0,18,0
2025-02-11 09:00:00,6,1.65,827.4,2.34,4.71,15.04,36.4,18.2,1.46,3,0,37,0
2025-02-27 09:00:00,1,1.94,826.7,2.48,5.03,15.12,26.0,23.2,0.88,15,0,44,1
2025-01-04 12:00:00,3,1.7,919.5,2.48,4.16,18.13,54.7,22.5,2.45,15,1,20,1
2025-02-08 09:00:00,3,1.95,710.8,2.67,5.27,20.79,52.0,22.2,1.28,7,1,30,0
2025-02-27 19:00:00,1,1.81,766.1,2.56,4.84,16.33,50.1,24.8,1.31,6,0,27,1
2025-02-23 11:00:00,4,2.07,923.6,2.7,6.38,17.54,45.9,20.5,1.52,12,1,10,0
2025-01-23 07:00:00,1,1.59,642.6,2.16,4.69,18.35,55.5,28.4,1.53,8,0,5,0
2025-01-18 18:00:00,3,1.53,795.7,2.28,4.87,20.25,52.0,23.7,1.79,1,0,28,0
2025-02-24 21:00:00,5,1.69,898.3,2.4,5.51,17.87,62.8,24.1,1.73,5,0,7,1
2025-01-05 06:00:00,4,1.55,897.1,2.18,5.39,24.65,68.3,22.9,1.21,1,1,48,0
2025-01-30 15:00:00,1,1.55,852.8,2.17,5.52,15.73,33.7,27.9,1.51,4,0,24,0
2025-02-07 11:00:00,2,1.91,854.8,2.44,4.86,23.54,53.5,22.3,1.77,2,1,15,0
2025-02-17 14:00:00,5,1.8,716.7,2.56,4.43,17.25,51.3,24.5,1.17,15,0,26,0
2025-01-13 20:00:00,5,1.71,909.9,2.58,6.33,22.2,54.9,24.9,2.22,15,0,10,1
2025-01-29 18:00:00,0,1.73,704.0,2.41,5.26,14.9,33.9,23.4,1.49,0,1,36,0
2025-02-27 22:00:00,1,1.69,708.8,2.43,5.11,13.76,34.6,25.4,2.3,12,0,4,1
2025-02-03 09:00:00,5,2.1,831.0,3.0,5.4,19.51,40.8,26.2,3.59,13,1,20,1
2025-03-01 13:00:00,3,1.67,760.6,2.43,4.35,20.5,48.9,25.8,1.83,14,0,19,1
2025-02-09 06:00:00,4,1.56,816.5,2.17,4.77,18.58,40.9,23.7,1.06,14,0,28,0
2025-01-14 16:00:00,6,1.94,834.5,2.57,4.48,17.73,44.6,23.4,1.18,5,0,41,0
2025-02-24 20:00:00,5,1.76,942.2,2.55,5.08,19.19,29.9,24.3,1.95,7,1,21,0
2025-02-20 11:00:00,1,2.17,834.7,2.81,4.31,17.95,51.6,23.0,1.39,2,0,44,0
2025-01-14 15:00:00,6,1.7,750.5,2.5,5.34,22.91,34.5,21.4,2.8,13,0,27,0
2025-02-23 13:00:00,4,1.95,854.1,2.67,5.59,18.67,66.1,24.4,1.76,0,0,15,0
2025-02-08 22:00:00,3,2.0,733.5,2.69,5.57,21.19,51.5,27.7,1.15,8,0,49,0
2025-01-14 19:00:00,6,1.71,873.1,2.46,5.22,17.39,40.8,25.3,1.76,7,1,9,0
2025-02-11 16:00:00,6,1.67,805.2,2.82,5.1,17.26,41.0,20.7,3.1,5,0,27,0
2025-01-05 17:00:00,4,1.93,832.0,2.62,4.79,16.52,35.9,24.2,1.92,15,1,44,0
2025-01-20 18:00:00,5,1.9,657.5,2.35,5.22,20.88,45.5,26.3,1.35,7,1,27,0
2025-02-24 17:00:00,5,1.55,619.9,2.21,4.94,22.78,67.9,23.6,1.7,0,0,31,1
2025-01-19 21:00:00,4,1.6,679.9,2.25,4.07,17.57,48.2,24.4,1.6,13,0,1,0
2025-02-08 06:00:00,3,1.34,939.7,2.16,4.69,19.36,56.6,32.0,1.54,14,0,12,0
2025-01-08 17:00:00,0,1.91,708.1,2.71,5.4,18.32,67.7,28.7,2.02,5,0,12,0
2025-01-20 20:00:00,5,1.75,858.6,2.31,4.44,19.49,58.0,24.0,0.6,4,0,12,0
2025-01-22 12:00:00,0,1.77,748.6,2.48,4.43,20.96,28.3,25.8,1.55,11,0,36,1
2025-01-04 09:00:00,3,1.5,780.8,2.36,4.9,17.62,45.6,23.5,1.15,0,1,22,0
2025-01-25 10:00:00,3,1.6,796.4,2.12,3.92,15.36,34.2,23.3,0.83,10,0,50,0
2025-01-22 14:00:00,0,1.71,931.5,2.33,5.36,17.54,42.7,26.5,1.08,2,1,29,0
2025-01-29 13:00:00,0,1.68,846.8,2.28,5.32,16.9,55.9,26.4,1.19,3,0,5,0
2025-02-15 22:00:00,3,1.82,830.8,2.35,5.47,22.45,33.2,25.7,1.38,1,1,24,1
2025-02-08 14:00:00,3,1.9,903.7,2.37,5.11,18.03,45.5,23.5,1.67,10,0,31,0
2025-02-19 11:00:00,0,2.21,749.3,2.96,4.57,18.73,58.2,28.7,1.77,10,1,20,0
2025-01-05 13:00:00,4,1.8,885.5,2.74,4.38,17.81,48.2,21.4,3.84,7,0,26,0
2025-02-22 20:00:00,3,2.0,872.1,2.72,5.28,18.55,58.0,24.3,2.29,15,0,9,0
2025-01-01 13:00:00,0,1.65,871.2,2.36,5.36,19.66,74.6,21.2,1.31,1,0,18,0
2025-02-18 16:00:00,6,1.5,787.6,2.45,4.44,12.62,39.7,24.4,3.78,15,1,5,1
2025-01-12 22:00:00,4,1.74,765.0,2.31,4.38,17.06,68.0,23.4,1.33,12,1,32,1
2025-02-04 07:00:00,6,1.51,730.4,2.72,4.99,24.09,44.5,27.5,4.74,1,0,20,0
2025-02-28 17:00:00,2,1.8,735.4,2.24,5.07,11.9,72.2,24.1,0.3,6,1,30,1
2025-01-20 06:00:00,5,1.66,726.6,2.32,5.47,22.15,67.8,27.6,2.1,8,1,26,0
2025-03-01 11:00:00,3,1.45,829.3,2.24,5.33,16.58,61.4,23.7,1.45,9,0,17,0
2025-02-13 08:00:00,1,2.11,781.7,2.58,4.96,20.13,54.2,22.9,0.92,6,0,45,0
2025-02-17 20:00:00,5,1.7,834.5,2.33,5.52,15.45,43.9,25.2,1.02,4,0,42,0
2025-01-12 13:00:00,4,1.5,839.0,2.29,4.82,11.73,43.8,18.9,1.88,4,0,28,0
2025-01-25 20:00:00,3,1.96,715.2,2.76,4.85,15.85,63.6,23.3,1.94,9,0,48,0
2025-03-01 19:00:00,3,1.67,712.8,2.35,5.42,19.06,42.8,24.7,1.18,8,1,18,1
2025-02-27 10:00:00,1,2.0,781.7,2.43,5.48,20.06,71.5,29.8,0.82,6,1,16,1
2025-02-23 11:00:00,4,1.67,738.0,2.48,5.49,14.47,25.2,25.7,1.56,3,0,12,0
2025-02-17 18:00:00,5,1.7,729.6,2.36,4.91,18.94,65.8,19.6,1.66,8,0,9,0
2025-02-11 07:00:00,6,1.86,935.7,2.48,5.04,18.07,63.0,22.4,1.78,3,0,5,0
2025-02-27 15:00:00,1,1.91,677.3,2.41,4.57,17.6,50.6,21.3,1.22,6,1,38,0
2025-01-10 07:00:00,2,1.94,961.8,2.33,5.45,18.59,69.0,25.3,1.44,15,1,47,0
2025-01-31 12:00:00,2,1.78,823.1,2.39,4.7,18.22,27.1,26.5,1.51,11,0,32,1
2025-01-26 13:00:00,4,1.9,878.9,2.65,4.0,19.32,48.7,20.4,1.98,11,0,10,1
2025-02-24 13:00:00,5,1.93,869.5,2.64,4.78,20.43,25.5,27.0,2.84,0,0,34,1
2025-01-20 14:00:00,5,1.84,849.4,2.78,4.57,18.99,37.0,21.9,2.3,12,1,38,0
2025-02-19 16:00:00,0,1.77,932.9,2.32,3.65,23.8,63.7,21.9,2.15,10,1,47,0
2025-01-04 22:00:00,3,1.54,713.4,2.68,4.71,13.14,44.2,21.1,4.88,8,0,9,1
2025-02-12 21:00:00,0,1.91,787.5,2.48,5.39,14.74,44.0,22.7,2.01,4,0,33,0
2025-01-22 22:00:00,0,1.81,731.8,2.52,5.21,21.86,46.5,24.2,1.2,6,1,4,1
2025-02-22 17:00:00,3,1.73,664.3,2.59,5.21,14.33,59.4,27.1,2.27,5,0,28,0
2025-02-14 20:00:00,2,2.03,747.1,2.52,5.71,21.01,56.4,20.9,0.81,6,1,23,1
2025-01-06 22:00:00,5,1.54,949.8,2.3,4.71,20.0,67.2,21.0,2.68,12,1,13,0
2025-01-01 08:00:00,0,2.1,786.1,2.51,4.43,16.03,56.6,26.4,1.01,2,1,43,0
2025-02-03 16:00:00,5,1.8,958.7,2.55,5.25,20.48,71.4,23.3,1.94,10,0,44,1
2025-01-28 22:00:00,6,1.86,966.9,2.55,5.18,20.97,66.4,22.4,2.22,15,0,19,0
2025-01-08 19:00:00,0,1.73,1000.0,2.65,4.37,19.44,33.8,24.7,3.5,2,1,39,1
2025-01-04 10:00:00,3,1.5,952.4,2.06,4.91,17.75,35.3,22.7,0.48,10,0,32,0
2025-02-12 18:00:00,0,1.78,988.7,2.33,5.27,25.29,27.4,21.8,1.03,1,1,7,1
2025-02-06 06:00:00,1,1.86,826.0,2.37,5.14,13.75,64.1,23.3,1.68,8,0,25,0
2025-01-13 20:00:00,5,1.92,818.3,2.48,5.37,19.74,43.7,24.7,1.82,5,0,20,0
2025-01-26 11:00:00,4,1.76,823.6,2.29,4.66,15.48,64.9,21.3,1.41,10,1,36,0
2025-01-22 11:00:00,0,1.4,800.0,2.08,4.29,20.27,60.6,26.6,1.54,12,1,15,1
2025-02-26 17:00:00,0,1.52,812.0,2.14,4.54,18.85,67.1,23.7,0.77,15,1,22,1
2025-01-09 11:00:00,1,2.17,860.2,2.84,5.43,22.59,49.6,23.6,2.03,1,1,38,0
2025-01-06 18:00:00,5,1.6,762.7,2.4,5.52,22.47,65.8,22.6,1.31,4,1,6,0
2025-02-05 14:00:00,0,2.06,689.8,2.59,4.92,14.09,71.4,23.0,1.89,11,0,30,0
2025-01-15 20:00:00,0,1.63,829.1,2.47,5.76,20.52,64.5,22.2,2.2,14,1,7,1
2025-01-02 14:00:00,1,1.77,744.6,2.27,4.92,19.42,33.5,26.9,0.92,6,1,2,1
2025-01-20 13:00:00,5,1.91,752.9,2.76,4.74,23.52,36.2,24.4,1.56,1,1,5,0
2025-02-19 17:00:00,0,1.65,788.6,2.36,4.3,20.69,51.0,22.8,1.64,1,0,6,1
2025-02-28 06:00:00,2,2.09,770.2,2.62,4.96,24.63,49.3,21.9,1.37,0,1,16,1
2025-01-31 09:00:00,2,1.81,888.8,2.73,5.53,22.28,59.1,22.9,3.03,1,0,34,0
2025-02-02 13:00:00,4,1.88,786.7,2.5,5.63,15.82,39.4,25.2,1.17,14,0,38,0
2025-01-11 09:00:00,3,1.75,892.8,2.39,5.54,20.53,61.2,23.1,1.53,15,1,16,1
2025-01-16 21:00:00,1,1.92,816.5,2.59,5.25,22.22,63.4,23.5,1.32,1,0,45,0
2025-02-01 08:00:00,3,2.08,792.9,3.0,5.8,19.26,62.3,24.3,2.66,15,0,31,0
2025-01-01 21:00:00,0,1.78,812.7,2.49,4.52,19.58,55.7,22.6,1.17,10,0,12,0
2025-02-12 17:00:00,0,2.11,696.7,2.76,5.59,18.24,64.1,23.7,1.87,8,0,49,1
2025-01-18 07:00:00,3,1.69,827.0,2.89,5.14,15.1,67.0,29.1,3.75,7,0,35,1
2025-02-10 09:00:00,5,1.94,867.9,2.55,5.11,16.99,28.8,24.5,1.04,4,0,5,0
2025-01-14 11:00:00,6,1.89,879.3,2.43,4.29,17.81,48.8,24.6,1.55,6,1,37,0
2025-02-09 16:00:00,4,1.61,691.8,2.24,5.17,18.07,33.2,22.2,1.01,15,0,2,0
2025-02-12 18:00:00,0,1.84,678.5,2.9,5.58,17.01,73.6,26.2,4.36,15,0,11,1
2025-02-08 20:00:00,3,1.8,757.1,2.35,3.94,22.52,39.2,22.4,1.11,10,0,42,0
2025-01-30 13:00:00,1,1.65,910.8,2.33,5.4,19.14,29.2,24.8,1.22,5,0,23,0
2025-02-03 15:00:00,5,1.86,817.7,2.29,3.86,17.86,59.3,18.8,1.25,5,0,29,0
2025-02-23 21:00:00,4,1.83,738.0,3.0,4.29,20.18,41.7,22.0,3.89,1,0,33,0
2025-01-20 13:00:00,5,1.79,683.8,2.52,4.95,20.47,31.2,22.6,1.5,4,1,15,0
2025-01-16 17:00:00,1,1.79,745.3,2.18,5.79,24.71,53.5,23.2,0.9,3,1,46,0
2025-01-29 07:00:00,0,1.78,739.9,2.54,4.94,19.63,32.7,23.0,1.68,15,1,1,0
2025-01-17 12:00:00,2,1.73,874.8,2.55,5.24,17.55,32.7,27.0,2.11,15,1,47,1
2025-02-18 17:00:00,6,1.82,881.0,2.73,4.54,15.44,39.1,23.8,2.16,9,0,12,0
2025-02-01 13:00:00,3,1.68,716.0,2.52,4.9,18.57,43.8,27.1,1.37,14,0,39,0
2025-02-19 13:00:00,0,2.28,860.3,3.0,4.97,24.2,74.4,21.7,1.95,9,1,45,0
2025-01-20 22:00:00,5,1.55,852.1,2.18,5.82,17.61,30.2,21.0,1.16,4,0,10,1
2025-02-18 14:00:00,6,1.7,705.6,2.41,4.63,16.46,26.4,27.7,1.33,8,1,12,0
2025-01-16 10:00:00,1,1.71,793.3,2.37,4.67,20.48,61.2,21.7,1.7,8,0,27,1
2025-01-18 14:00:00,3,2.17,827.3,2.83,5.54,18.3,59.7,24.7,1.33,4,0,28,0
2025-01-08 09:00:00,0,1.56,813.1,1.96,4.88,13.92,26.6,23.4,0.87,9,0,32,0
2025-02-23 17:00:00,4,1.88,663.2,2.46,5.06,18.52,56.0,21.2,1.92,14,0,44,0
2025-01-28 17:00:00,6,1.84,810.5,2.4,5.22,20.85,67.9,20.6,1.09,15,0,45,0
2025-01-26 22:00:00,4,1.86,850.9,2.74,4.68,12.75,27.5,21.9,3.03,14,0,15,0
2025-01-19 10:00:00,4,2.02,926.4,2.74,3.97,20.63,61.3,22.9,2.03,9,1,47,1
2025-01-24 10:00:00,2,2.02,746.5,3.0,5.54,14.87,72.2,25.0,3.38,9,0,25,0
2025-02-12 12:00:00,0,1.72,756.4,2.35,5.06,17.49,68.5,24.2,1.59,13,0,35,0
2025-02-25 14:00:00,6,1.84,783.3,2.25,4.36,16.82,38.9,23.1,0.76,4,0,38,0
2025-01-26 15:00:00,4,1.46,823.3,2.07,5.39,21.27,57.9,26.6,0.92,2,1,1,0
2025-02-08 09:00:00,3,1.82,807.8,2.65,6.0,22.44,37.3,27.3,3.05,0,0,22,1
2025-02-15 11:00:00,3,1.66,848.3,2.45,5.6,14.62,66.0,24.4,1.82,7,0,25,1
2025-02-26 20:00:00,0,1.77,710.0,3.0,6.04,13.02,51.4,22.8,4.21,2,0,1,0
2025-01-17 10:00:00,2,1.5,831.7,2.33,4.39,14.7,56.1,24.0,1.26,12,1,47,1
2025-01-06 06:00:00,5,1.87,740.6,2.59,5.12,19.06,40.8,24.6,1.25,3,0,33,0
2025-02-12 14:00:00,0,1.5,788.5,2.18,5.18,14.0,64.2,20.4,1.61,0,0,43,0
2025-01-22 10:00:00,0,1.83,936.6,2.83,4.94,16.39,32.6,23.8,3.93,6,0,24,0
2025-02-10 13:00:00,5,1.58,688.1,2.34,4.84,21.13,60.8,24.1,1.55,6,1,9,1
2025-02-01 22:00:00,3,1.65,777.6,2.16,3.52,19.5,60.6,21.5,0.81,8,0,46,0
2025-01-20 15:00:00,5,2.01,698.0,2.48,5.85,13.8,32.8,22.6,0.97,15,1,29,0
2025-02-02 09:00:00,4,1.91,812.2,2.6,4.19,18.5,45.0,22.1,1.59,8,0,41,1
2025-01-23 16:00:00,1,2.01,883.9,2.94,5.45,16.77,65.1,27.0,4.49,12,1,33,1
2025-02-16 22:00:00,4,2.08,813.6,2.82,5.0,16.39,64.8,20.9,1.67,11,0,36,1
2025-01-04 16:00:00,3,1.66,790.7,2.23,4.99,16.57,71.0,24.9,0.94,2,0,21,0
2025-02-08 12:00:00,3,2.07,906.3,2.6,4.9,16.86,72.0,28.1,0.56,3,0,7,0
2025-02-20 15:00:00,1,1.54,826.4,2.27,5.1,17.78,70.8,23.8,1.5,7,0,7,1
2025-01-13 12:00:00,5,1.93,865.6,2.56,5.32,16.16,59.6,27.5,0.55,4,0,39,0
2025-02-09 13:00:00,4,1.71,857.2,2.25,5.48,16.26,35.1,24.3,1.97,7,0,4,0
2025-02-17 16:00:00,5,1.63,600.0,2.38,4.94,20.23,25.1,25.2,0.96,3,0,27,1
2025-01-01 20:00:00,0,1.91,793.9,2.84,4.4,18.46,62.0,20.5,2.62,1,0,42,0
2025-02-14 21:00:00,2,1.97,713.8,2.56,4.38,15.27,26.4,27.2,1.02,6,0,44,1
2025-02-06 22:00:00,1,1.96,733.7,2.68,5.52,19.19,32.7,23.2,1.73,4,1,30,0
2025-01-15 18:00:00,0,1.84,918.0,2.5,4.86,14.28,57.7,23.8,1.13,9,0,38,0
2025-01-20 21:00:00,5,1.82,770.0,2.38,4.49,20.03,53.6,23.1,1.42,2,1,36,0
2025-01-11 13:00:00,3,1.9,951.4,2.71,4.63,19.4,57.4,22.1,2.58,10,0,6,0
2025-02-28 07:00:00,2,1.86,687.4,2.66,4.95,20.09,59.9,26.0,1.93,15,1,41,1
2025-01-03 15:00:00,2,1.9,713.3,2.44,4.36,19.63,68.9,23.1,2.01,7,1,36,1
2025-01-24 20:00:00,2,1.84,861.0,2.6,4.98,15.29,49.4,22.0,1.86,8,0,21,1
2025-02-08 08:00:00,3,1.95,772.7,2.91,5.63,19.06,42.7,22.2,3.57,1,0,10,0
2025-01-15 16:00:00,0,1.51,824.6,2.25,4.94,20.85,59.7,21.6,1.19,2,0,35,0
2025-02-22 13:00:00,3,1.78,791.0,2.37,4.12,19.17,47.6,27.7,1.82,0,1,37,0
2025-02-07 12:00:00,2,1.55,788.6,2.17,5.43,19.23,25.4,24.3,1.33,7,1,41,0
2025-02-08 20:00:00,3,1.85,775.7,2.44,5.56,19.69,35.9,22.0,1.99,7,0,23,0
2025-02-24 13:00:00,5,2.1,814.4,2.57,5.58,24.41,54.4,21.9,1.56,1,0,46,0
2025-01-08 18:00:00,0,1.72,851.3,2.53,5.03,17.81,61.1,26.6,1.81,6,0,13,1
2025-02-12 11:00:00,0,1.82,929.2,2.45,6.17,17.02,51.5,24.7,1.65,13,0,49,1
2025-02-25 12:00:00,6,1.94,783.8,2.56,5.37,22.74,30.1,20.3,1.88,13,0,31,0
2025-01-09 10:00:00,1,1.43,768.5,2.22,6.5,22.92,57.9,18.0,1.1,10,0,29,0
2025-02-19 22:00:00,0,1.71,758.2,2.24,5.68,18.62,45.2,24.4,0.71,12,1,45,0
2025-01-28 19:00:00,6,1.87,917.6,2.69,5.6,18.05,36.4,27.4,1.99,8,0,38,0
2025-02-15 09:00:00,3,1.28,855.2,2.04,4.69,20.27,43.7,22.0,2.17,5,0,20,0
2025-01-02 11:00:00,1,1.62,648.1,2.28,4.53,19.09,59.2,25.5,1.44,11,0,43,0
2025-02-22 22:00:00,3,2.0,644.6,3.0,5.06,18.07,53.4,28.4,5.62,13,0,19,0
2025-02-05 07:00:00,0,1.98,733.6,3.0,4.9,19.84,39.9,20.7,4.51,4,0,8,0
2025-01-24 14:00:00,2,1.87,818.4,2.45,4.73,16.38,68.0,21.6,1.19,6,0,29,0
2025-01-10 08:00:00,2,1.96,797.3,2.67,4.93,20.78,66.0,23.1,1.54,6,0,17,0
2025-01-11 14:00:00,3,1.84,841.2,2.38,4.9,19.66,27.1,25.0,0.63,11,0,40,0
2025-02-21 13:00:00,2,1.9,786.0,2.24,4.68,20.47,64.1,24.9,0.74,1,1,16,1
2025-02-09 19:00:00,4,1.74,911.8,2.4,5.33,17.73,53.4,23.7,1.58,11,0,22,0
2025-02-15 13:00:00,3,1.82,861.8,2.28,4.62,16.45,28.2,30.4,1.2,3,0,37,0
2025-02-25 13:00:00,6,1.69,806.2,2.38,4.98,13.59,48.2,26.1,1.33,7,0,17,1
2025-01-15 21:00:00,0,2.03,891.6,2.67,4.39,15.56,25.2,23.2,1.3,0,0,13,0
2025-01-14 19:00:00,6,2.07,668.1,2.65,5.05,13.82,73.4,23.5,0.86,12,0,5,0
2025-01-31 16:00:00,2,2.05,793.2,2.99,5.1,23.36,61.0,23.1,3.76,1,1,25,0
2025-02-01 19:00:00,3,1.73,811.0,2.24,4.52,16.36,69.1,27.1,1.49,3,0,37,0
2025-01-22 07:00:00,0,1.63,848.2,2.31,5.04,15.37,50.8,20.2,1.21,10,1,8,1
2025-02-21 17:00:00,2,2.03,662.8,2.65,4.95,18.13,70.7,23.4,1.25,5,1,16,1
2025-02-02 22:00:00,4,1.9,779.2,2.51,4.77,17.17,35.9,19.3,1.4,3,1,36,1
2025-01-10 09:00:00,2,1.86,832.0,2.58,4.77,17.02,56.3,24.8,1.91,8,0,40,0
2025-01-29 12:00:00,0,1.69,838.2,2.18,5.22,23.5,30.7,25.3,1.45,0,1,28,0
2025-01-22 21:00:00,0,1.88,894.9,2.39,5.01,17.18,69.5,20.4,0.54,5,0,19,0
2025-02-10 13:00:00,5,1.6,860.9,2.21,5.48,17.18,29.7,20.0,0.9,3,0,46,0
2025-02-18 10:00:00,6,1.91,795.1,2.5,4.48,17.95,53.8,24.1,1.97,8,0,35,0
2025-01-19 17:00:00,4,2.05,854.0,2.66,4.91,14.5,52.9,24.9,1.16,4,0,18,0
2025-02-08 13:00:00,3,2.09,783.9,2.64,4.69,18.72,33.4,20.4,1.46,10,0,7,1
2025-02-07 18:00:00,2,1.93,811.7,2.85,5.03,21.57,52.3,23.3,3.21,2,0,46,1
2025-01-08 20:00:00,0,1.55,863.6,2.36,5.14,21.67,45.9,25.7,1.82,1,1,30,1
2025-02-19 19:00:00,0,1.84,796.4,2.37,4.41,19.84,27.1,25.2,0.43,3,1,42,0
2025-02-03 20:00:00,5,2.18,829.0,2.75,5.3,15.91,61.8,23.0,2.22,13,0,25,1
2025-02-16 09:00:00,4,1.64,876.9,2.31,6.08,17.29,41.7,22.3,1.58,15,1,33,1
2025-01-22 10:00:00,0,1.79,857.0,3.0,5.08,23.0,33.1,18.0,4.89,1,1,1,1
2025-02-17 19:00:00,5,2.05,898.7,2.83,4.57,19.44,29.3,22.1,1.65,0,0,35,0
2025-02-28 13:00:00,2,1.91,986.3,2.71,4.85,20.61,59.4,24.8,1.96,2,1,43,0
2025-01-09 09:00:00,1,2.25,856.2,3.0,4.84,20.0,46.0,23.9,5.23,9,1,16,0
2025-01-23 06:00:00,1,1.67,763.1,2.15,4.67,17.61,73.1,25.9,0.76,14,0,12,0
2025-01-30 18:00:00,1,1.62,840.9,2.33,5.36,21.03,72.8,28.7,1.66,12,0,47,0
2025-02-10 19:00:00,5,2.02,837.5,2.5,4.09,14.84,34.7,24.0,0.81,3,1,27,0
2025-01-26 15:00:00,4,1.58,849.1,2.42,5.14,16.65,30.0,18.9,2.41,15,1,34,1
2025-01-29 09:00:00,0,1.76,919.6,2.26,5.64,17.05,50.0,22.7,1.32,4,0,41,0
2025-01-10 20:00:00,2,1.79,665.3,2.55,5.61,19.23,34.2,26.9,1.47,5,1,28,0
2025-01-09 09:00:00,1,1.99,921.1,2.3,5.51,17.25,47.7,27.0,1.16,13,0,27,1
2025-02-11 15:00:00,6,1.91,948.0,2.66,4.67,18.52,31.2,19.9,1.67,4,0,31,0
2025-01-22 20:00:00,0,1.88,845.4,2.65,5.73,21.42,47.2,21.8,1.73,11,0,34,0
2025-01-30 12:00:00,1,1.73,847.4,2.59,5.18,15.12,30.9,23.5,1.16,6,0,7,0
2025-02-24 08:00:00,5,2.02,780.7,2.65,5.71,21.81,74.4,26.3,1.73,13,0,14,0
2025-01-07 13:00:00,6,2.4,800.5,2.9,5.54,17.46,31.9,21.8,1.53,10,0,33,1
2025-01-11 14:00:00,3,1.92,855.8,2.57,5.16,18.48,32.5,25.5,1.45,14,0,32,0
2025-01-29 12:00:00,0,1.82,850.7,2.48,4.88,18.06,32.9,18.0,1.12,7,0,25,1
2025-01-19 12:00:00,4,1.57,857.7,2.44,6.18,19.11,43.0,23.6,2.66,5,1,16,0
2025-01-12 07:00:00,4,1.68,850.1,2.34,4.11,21.01,33.5,21.0,2.09,5,0,25,0
2025-01-29 13:00:00,0,1.76,871.9,2.54,4.91,15.13,47.3,23.3,1.86,8,0,47,0
2025-01-09 20:00:00,1,1.7,862.9,2.47,4.3,16.2,45.6,20.1,2.06,14,0,19,0
2025-01-12 09:00:00,4,1.8,718.1,2.38,5.06,20.18,62.7,24.1,1.65,2,1,33,0
2025-02-12 20:00:00,0,2.12,866.6,2.53,5.18,16.32,60.3,25.4,1.32,6,1,30,0
2025-01-31 16:00:00,2,2.02,948.7,2.71,4.68,13.99,70.4,24.5,0.3,3,1,22,0
2025-02-26 19:00:00,0,1.77,797.9,2.43,4.72,19.61,71.5,26.8,0.89,2,0,45,0
2025-01-05 17:00:00,4,1.58,920.0,2.51,4.34,16.07,39.0,24.3,2.58,10,0,32,0
2025-01-18 18:00:00,3,2.04,726.6,2.73,5.23,20.65,36.4,24.4,2.08,15,1,20,0
2025-02-09 11:00:00,4,1.79,797.6,2.54,4.77,16.88,65.7,22.5,1.6,15,0,33,0
2025-02-18 14:00:00,6,1.49,748.7,1.99,5.21,20.85,42.3,25.0,0.71,9,0,26,0
2025-02-20 19:00:00,1,1.93,910.3,2.64,4.74,23.67,66.4,22.7,1.82,0,1,43,1
2025-02-14 09:00:00,2,1.98,931.2,2.62,5.12,16.25,73.8,23.2,1.36,13,0,29,0
2025-02-23 17:00:00,4,1.36,792.1,2.25,5.37,14.94,47.1,26.7,3.08,11,0,45,0
2025-01-23 13:00:00,1,1.65,893.7,2.25,5.24,19.22,68.7,28.3,0.94,5,1,22,1
2025-01-14 08:00:00,6,1.78,932.1,2.37,5.11,18.14,45.3,23.2,1.25,14,0,9,0
2025-02-24 08:00:00,5,1.93,797.4,2.74,4.95,16.4,50.2,25.0,3.16,3,0,46,0
2025-02-09 19:00:00,4,1.71,810.4,2.48,5.24,16.47,64.5,22.1,2.46,9,1,39,1
2025-02-04 19:00:00,6,1.65,858.7,2.12,4.7,17.43,67.3,22.4,1.17,3,0,7,0
2025-01-01 06:00:00,0,1.93,732.6,2.6,4.9,21.84,25.4,18.0,1.0,8,0,19,0
2025-01-14 10:00:00,6,1.72,808.8,2.63,5.17,18.62,28.2,25.4,2.01,12,0,28,0
2025-02-08 15:00:00,3,1.9,971.4,2.36,5.77,16.38,60.5,22.9,0.87,11,0,10,0
2025-01-28 22:00:00,6,1.6,760.0,2.33,4.69,19.79,44.8,28.2,0.91,15,1,16,1
2025-02-16 08:00:00,4,1.56,868.3,2.68,4.56,19.57,56.6,22.2,4.22,12,0,13,1
2025-01-23 17:00:00,1,1.94,841.9,2.73,5.14,16.47,43.0,24.0,2.54,15,1,39,0
2025-01-30 11:00:00,1,1.84,786.9,2.31,5.6,18.0,70.8,25.8,1.08,14,1,41,1
2025-01-15 15:00:00,0,1.97,817.7,2.51,5.41,19.1,52.8,30.3,1.32,11,1,8,0
2025-02-14 20:00:00,2,1.7,940.2,2.45,5.01,17.0,47.6,21.8,1.56,5,0,6,0
2025-01-16 22:00:00,1,1.66,844.3,2.22,5.61,14.92,69.5,22.8,1.26,11,0,2,0
2025-01-14 08:00:00,6,2.04,856.8,2.45,4.1,20.82,28.7,24.4,0.62,0,0,20,0
2025-02-23 22:00:00,4,1.53,928.1,2.62,5.51,12.74,59.4,23.2,4.3,4,0,8,0
2025-01-18 09:00:00,3,2.02,776.8,2.32,4.84,16.35,37.2,25.7,1.59,7,0,31,0
